date,score,signal,price,score_light,bull_count,bear_count
2026-05-13,6.5,CONSOLIDATION,448.29,yellow,3,3
2026-05-13,6.6,CONSOLIDATION,448.29,yellow,3,3
2026-05-13,6.5,CONSOLIDATION,448.29,yellow,3,3
2026-05-13,6.5,RISK WATCH,449.68,yellow,3,3
2026-05-14,6.6,CONSOLIDATION,449.42,yellow,3,3
