date,score,signal,price,score_light,bull_count,bear_count
2026-05-13,5.2,CONSOLIDATION,4.73,yellow,3,3
2026-05-13,5.2,CONSOLIDATION,4.73,yellow,3,3
2026-05-13,5.2,CONSOLIDATION,4.73,yellow,3,3
2026-05-13,5.2,CONSOLIDATION,4.71,yellow,3,3
2026-05-14,5.2,CONSOLIDATION,4.45,yellow,3,3
2026-05-21,5.2,RISK WATCH,4.01,yellow,3,3
2026-05-28,5.2,CONSOLIDATION,4.46,yellow,3,3
2026-06-04,5.2,RISK WATCH,4.44,yellow,3,3
2026-06-11,5.1,RISK WATCH,3.85,yellow,3,3
