date,score,signal,price,score_light,bull_count,bear_count
2026-05-13,5.5,CONSOLIDATION,202.34,yellow,3,3
2026-05-13,5.5,CONSOLIDATION,202.34,yellow,3,3
2026-05-13,5.5,CONSOLIDATION,202.34,yellow,3,3
2026-05-13,5.4,RISK WATCH,197.38,yellow,3,3
2026-05-14,5.5,RISK WATCH,191.05,yellow,3,3
