date,score,signal,price,score_light,bull_count,bear_count
2026-05-13,6.4,CONFLUENCE,5.85,yellow,3,3
2026-05-13,6.4,CONFLUENCE,5.85,yellow,3,3
2026-05-13,6.4,CONFLUENCE,5.85,yellow,3,3
